# Program:featureCounts v1.6.2; Command:"/work/02238/strader/lonestar/subread-1.6.2-source/bin/featureCounts" "-T" "5" "-M" "-O" "-a" "/scratch/02238/strader/Spurp/genome/Strongylocentrotus_purpuratus.Spur_3.1.39_pro.gtf" "-t" "gene" "-g" "gene_id" "-o" "MEDIP_proCounts_10July2018.txt" "BB1_BL__cleaned_Sorted_dupsRemoved.bam" "BB1_G__cleaned_Sorted_dupsRemoved.bam" "BB1_PR__cleaned_Sorted_dupsRemoved.bam" "BB2_BL__cleaned_Sorted_dupsRemoved.bam" "BB2_G__cleaned_Sorted_dupsRemoved.bam" "BB2_PR__cleaned_Sorted_dupsRemoved.bam" "BB3_BL__cleaned_Sorted_dupsRemoved.bam" "BB3_G__cleaned_Sorted_dupsRemoved.bam" "BB3_PR__cleaned_Sorted_dupsRemoved.bam" "BR1_BL__cleaned_Sorted_dupsRemoved.bam" "BR1_G__cleaned_Sorted_dupsRemoved.bam" "BR1_PR__cleaned_Sorted_dupsRemoved.bam" "BR2_BL__cleaned_Sorted_dupsRemoved.bam" "BR2_PR__cleaned_Sorted_dupsRemoved.bam" "BR3_BL__cleaned_Sorted_dupsRemoved.bam" "BR3_G__cleaned_Sorted_dupsRemoved.bam" "BR3_PR__cleaned_Sorted_dupsRemoved.bam" "RB1_BL__cleaned_Sorted_dupsRemoved.bam" "RB1_G__cleaned_Sorted_dupsRemoved.bam" "RB1_PR__cleaned_Sorted_dupsRemoved.bam" "RB2_BL__cleaned_Sorted_dupsRemoved.bam" "RB2_G__cleaned_Sorted_dupsRemoved.bam" "RB2_PR__cleaned_Sorted_dupsRemoved.bam" "RB3_BL__cleaned_Sorted_dupsRemoved.bam" "RB3_G__cleaned_Sorted_dupsRemoved.bam" "RB3_PR__cleaned_Sorted_dupsRemoved.bam" "RR1_BL__cleaned_Sorted_dupsRemoved.bam" "RR1_G__cleaned_Sorted_dupsRemoved.bam" "RR1_PR__cleaned_Sorted_dupsRemoved.bam" "RR2_BL__cleaned_Sorted_dupsRemoved.bam" "RR2_G__cleaned_Sorted_dupsRemoved.bam" "RR2_PR__cleaned_Sorted_dupsRemoved.bam" "RR3_BL__cleaned_Sorted_dupsRemoved.bam" "RR3_G__cleaned_Sorted_dupsRemoved.bam" "RR3_PR__cleaned_Sorted_dupsRemoved.bam" 
Geneid	Chr	Start	End	Strand	Length	BB1_BL__cleaned_Sorted_dupsRemoved.bam	BB1_G__cleaned_Sorted_dupsRemoved.bam	BB1_PR__cleaned_Sorted_dupsRemoved.bam	BB2_BL__cleaned_Sorted_dupsRemoved.bam	BB2_G__cleaned_Sorted_dupsRemoved.bam	BB2_PR__cleaned_Sorted_dupsRemoved.bam	BB3_BL__cleaned_Sorted_dupsRemoved.bam	BB3_G__cleaned_Sorted_dupsRemoved.bam	BB3_PR__cleaned_Sorted_dupsRemoved.bam	BR1_BL__cleaned_Sorted_dupsRemoved.bam	BR1_G__cleaned_Sorted_dupsRemoved.bam	BR1_PR__cleaned_Sorted_dupsRemoved.bam	BR2_BL__cleaned_Sorted_dupsRemoved.bam	BR2_PR__cleaned_Sorted_dupsRemoved.bam	BR3_BL__cleaned_Sorted_dupsRemoved.bam	BR3_G__cleaned_Sorted_dupsRemoved.bam	BR3_PR__cleaned_Sorted_dupsRemoved.bam	RB1_BL__cleaned_Sorted_dupsRemoved.bam	RB1_G__cleaned_Sorted_dupsRemoved.bam	RB1_PR__cleaned_Sorted_dupsRemoved.bam	RB2_BL__cleaned_Sorted_dupsRemoved.bam	RB2_G__cleaned_Sorted_dupsRemoved.bam	RB2_PR__cleaned_Sorted_dupsRemoved.bam	RB3_BL__cleaned_Sorted_dupsRemoved.bam	RB3_G__cleaned_Sorted_dupsRemoved.bam	RB3_PR__cleaned_Sorted_dupsRemoved.bam	RR1_BL__cleaned_Sorted_dupsRemoved.bam	RR1_G__cleaned_Sorted_dupsRemoved.bam	RR1_PR__cleaned_Sorted_dupsRemoved.bam	RR2_BL__cleaned_Sorted_dupsRemoved.bam	RR2_G__cleaned_Sorted_dupsRemoved.bam	RR2_PR__cleaned_Sorted_dupsRemoved.bam	RR3_BL__cleaned_Sorted_dupsRemoved.bam	RR3_G__cleaned_Sorted_dupsRemoved.bam	RR3_PR__cleaned_Sorted_dupsRemoved.bam
SPU_018061	Scaffold1861	45729	46729	+	1001	0	2	0	0	0	1	0	1	1	1	1	0	0	1	0	1	1	5	1	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
SPU_018062	Scaffold1861	53013	54013	+	1001	0	0	4	0	1	0	0	1	2	1	0	0	0	0	0	1	0	0	3	0	0	1	0	0	1	0	0	1	2	0	0	0	0	0	0
SPU_026511	Scaffold1861	68803	69803	+	1001	0	8	1	3	25	0	0	1	1	2	6	0	1	1	1	3	2	2	1	6	2	0	1	0	1	1	0	0	3	2	0	2	0	1	1
SPU_026512	Scaffold1861	82865	83865	-	1001	2	8	9	1	3	4	4	9	14	14	14	8	7	2	4	11	7	13	7	7	3	0	8	4	11	14	2	5	14	4	1	6	6	4	5
SPU_026826	Scaffold1861	97579	98579	-	1001	13	32	11	7	5	8	5	13	12	19	19	7	4	11	4	31	11	28	21	18	21	6	11	23	15	21	11	6	14	7	6	13	14	9	19
SPU_024515	Scaffold1825	15426	16426	+	1001	40	92	77	93	55	68	44	57	105	81	83	48	72	36	64	83	69	97	95	75	51	25	101	77	84	61	68	54	80	82	60	64	76	72	67
SPU_024516	Scaffold1825	37470	38470	+	1001	5	8	4	6	1	0	2	3	3	5	4	1	2	0	3	2	1	14	2	2	3	0	1	1	1	2	2	1	1	1	0	1	0	0	1
SPU_024514	Scaffold1825	59490	60490	-	1001	0	2	2	1	0	0	3	3	2	4	2	2	0	0	1	1	2	3	7	2	0	0	2	1	3	3	1	1	1	4	1	0	2	0	2
SPU_022261	Scaffold1825	73176	74176	+	1001	1	5	5	1	1	3	1	3	5	5	3	1	6	4	1	1	2	4	2	2	3	0	0	1	1	1	1	1	5	1	2	1	1	0	1
SPU_012448	Scaffold1888	22358	23358	-	1001	2	1	2	3	2	2	0	5	3	5	1	0	1	1	0	1	1	3	0	1	3	1	0	2	2	1	4	1	1	0	0	1	1	2	0
SPU_012447	Scaffold1888	54510	55510	-	1001	0	0	3	1	0	1	1	0	3	3	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	2	1	1	0	1	2	0
SPU_011779	Scaffold1788	49023	50023	+	1001	8	30	33	14	12	16	20	25	31	33	38	15	14	11	21	31	19	34	26	15	11	6	16	30	20	28	23	21	27	27	16	22	20	19	22
SPU_011780	Scaffold1788	83089	84089	+	1001	25	48	31	23	0	31	47	24	32	30	47	9	16	25	21	30	21	11	19	18	5	6	20	17	12	5	25	34	2	15	10	12	22	5	3
SPU_011778	Scaffold1788	108955	109955	-	1001	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPU_012194	Scaffold1711	40978	41978	+	1001	735	1167	468	1020	1221	762	722	257	825	323	807	436	419	467	426	616	312	682	755	552	368	184	423	660	469	221	394	397	405	703	461	390	447	1082	394
SPU_022434	Scaffold2832	12791	13791	-	1001	13	45	21	22	19	15	13	15	35	30	33	12	10	12	13	27	10	32	27	33	21	3	13	34	43	23	7	20	31	28	8	17	23	11	32
SPU_025519	Scaffold2832	107798	108798	-	1001	0	5	5	2	0	1	4	0	2	2	3	0	3	2	1	2	1	5	4	7	2	0	2	0	2	3	0	5	6	2	0	3	2	3	5
SPU_026490	Scaffold2100	58719	59719	-	1001	4	13	20	11	3	3	7	11	12	15	12	11	8	6	5	17	10	21	12	4	8	1	9	15	9	8	12	6	10	12	2	6	16	4	10
SPU_026489	Scaffold2100	89127	90127	-	1001	2	11	11	7	1	6	4	10	14	21	4	2	7	7	8	9	4	9	7	12	7	1	2	8	9	12	7	7	12	4	0	9	9	1	7
SPU_026488	Scaffold2100	97343	98343	-	1001	6	21	14	19	6	6	11	9	16	15	14	7	11	10	7	13	9	26	6	8	11	1	13	15	18	13	18	22	8	10	3	11	8	7	10
SPU_012163	Scaffold2931	27645	28645	-	1001	5	37	27	9	13	6	11	17	8	16	21	7	13	8	10	17	10	15	7	20	11	2	11	5	20	11	7	12	20	17	0	6	11	2	19
SPU_012162	Scaffold2931	27785	28785	+	1001	21	37	26	23	41	14	15	18	23	27	22	16	16	27	28	25	22	34	17	29	28	9	17	16	24	20	29	23	18	17	3	16	20	14	24
SPU_004896	Scaffold2931	72448	73448	-	1001	0	2	0	1	0	0	2	1	1	0	0	0	1	1	0	1	0	1	0	0	3	0	0	1	1	0	3	0	0	0	0	0	0	0	1
SPU_004895	Scaffold2931	110955	111955	-	1001	1	7	5	0	5	1	3	4	3	4	4	2	3	1	1	2	4	6	3	4	2	2	1	5	6	4	5	4	1	2	1	2	5	4	3
SPU_020770	Scaffold1556	16805	17805	-	1001	0	0	1	0	0	0	2	0	1	1	0	1	0	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0	2	1	0	0	0	0	1
SPU_020771	Scaffold1556	18022	19022	+	1001	0	1	6	1	0	0	3	0	0	4	2	3	0	1	1	0	0	5	4	1	3	0	1	5	0	3	3	3	0	2	0	2	0	1	0
SPU_013195	Scaffold1556	34973	35973	+	1001	5	22	34	15	5	7	5	19	27	23	17	8	13	12	20	19	12	18	22	15	7	6	13	23	31	17	31	18	20	14	7	24	21	15	15
SPU_013196	Scaffold1556	45438	46438	-	1001	2	12	19	7	2	4	6	11	15	10	12	5	11	7	11	8	5	12	9	6	8	1	5	8	12	9	7	8	12	13	8	9	14	4	15
SPU_003686	Scaffold1556	54577	55577	+	1001	19	87	78	47	7	44	43	68	80	95	78	44	55	41	35	60	61	108	58	83	66	14	78	58	72	73	50	52	78	66	12	56	65	50	81
SPU_003685	Scaffold1556	93871	94871	-	1001	1	2	4	0	0	1	0	2	5	6	2	0	1	2	3	3	1	3	3	0	3	1	1	2	2	2	0	0	5	2	1	1	1	0	1
SPU_002440	Scaffold1775	73756	74756	+	1001	2	3	1	1	0	2	1	1	2	3	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	2
SPU_026611	Scaffold1504	33754	34754	-	1001	9	24	17	17	8	2	11	11	13	23	11	11	6	8	9	10	12	19	6	9	11	0	8	9	17	11	6	10	9	7	2	4	12	8	9
SPU_010232	Scaffold1406	23592	24592	+	1001	0	1	0	0	0	1	0	1	2	3	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	1	1	0	1	0	0
SPU_010323	Scaffold1406	67538	68538	-	1001	62	187	144	110	52	91	77	130	154	126	147	97	106	75	83	121	122	189	124	127	99	39	159	126	134	129	116	101	107	118	72	110	125	100	112
SPU_022080	Scaffold1406	95448	96448	+	1001	26	48	41	40	27	37	32	29	42	37	56	35	47	19	37	50	37	94	39	48	29	10	64	36	54	35	39	39	38	35	19	29	49	32	31
SPU_023518	Scaffold3280	21148	22148	-	1001	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	4	0
SPU_005952	Scaffold3280	96921	97921	-	1001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	2	1	0	0
SPU_011929	Scaffold2240	1758	2758	-	1001	0	1	3	0	0	0	1	0	0	3	4	0	2	2	2	8	1	1	0	1	2	0	0	1	2	0	0	1	1	0	0	3	1	1	0
SPU_009552	Scaffold2240	10893	11893	+	1001	7	11	26	16	11	18	9	12	17	12	9	2	6	4	17	14	7	34	15	7	6	1	6	7	15	8	13	13	5	12	12	6	8	2	5
SPU_009551	Scaffold2240	29679	30679	-	1001	1	1	3	0	2	2	0	3	2	2	2	0	1	0	0	2	2	5	2	0	0	1	0	0	2	0	1	0	2	0	0	0	0	3	2
SPU_009550	Scaffold2240	37471	38471	-	1001	0	1	0	1	0	1	0	1	4	1	1	0	0	0	0	1	0	2	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	2	0
SPU_030203	Scaffold2240	45963	46963	-	1001	6	17	4	5	1	3	5	13	10	14	8	3	3	5	1	3	7	15	8	7	8	0	4	3	3	3	5	5	8	7	0	3	7	3	4
SPU_030204	Scaffold2240	51592	52592	+	1001	3	5	5	1	0	0	5	2	6	16	10	1	9	6	2	2	3	6	4	0	5	3	2	5	1	4	5	3	7	3	0	2	3	2	6
SPU_009549	Scaffold2240	68324	69324	-	1001	5	17	17	3	1	7	5	14	13	24	16	9	14	5	8	19	10	22	11	13	10	3	11	13	21	18	15	15	22	10	1	13	17	6	12
SPU_027293	Scaffold1651	1204	2204	+	1001	1	8	1	0	1	2	1	4	0	2	11	1	3	6	3	6	6	4	2	1	3	2	1	1	8	4	1	3	1	2	0	2	0	4	2
SPU_014327	Scaffold1651	41191	42191	+	1001	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
SPU_005410	Scaffold1651	75938	76938	+	1001	0	1	3	0	1	0	0	0	0	0	1	0	0	1	0	1	0	3	0	0	0	0	3	4	1	1	1	2	1	1	1	0	0	0	0
SPU_027448	Scaffold1915	9025	10025	+	1001	8	29	26	19	22	19	10	8	31	16	23	9	20	11	16	22	14	34	29	26	12	10	20	17	22	14	22	15	19	20	13	17	13	25	15
SPU_008308	Scaffold1915	9760	10760	+	1001	4	18	14	6	10	4	8	3	9	4	10	3	9	7	4	8	6	15	8	8	3	3	13	3	5	9	8	7	4	11	7	5	6	3	7
SPU_027449	Scaffold1915	27758	28758	+	1001	0	10	7	0	0	1	1	3	1	9	6	0	2	1	0	1	2	5	0	4	1	0	2	1	4	0	1	2	3	4	0	0	1	3	1
SPU_027450	Scaffold1915	30796	31796	+	1001	0	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0
SPU_004314	Scaffold1915	40223	41223	+	1001	13	44	53	27	6	15	21	46	40	53	53	24	24	24	25	30	24	52	34	28	43	8	14	22	34	33	30	37	29	41	7	24	32	20	31
SPU_017889	Scaffold1915	85605	86605	+	1001	1	2	3	2	2	1	3	2	1	3	1	0	1	0	0	0	1	3	2	3	0	0	1	1	3	0	3	1	0	1	0	2	1	0	1
SPU_016159	Scaffold1915	96020	97020	+	1001	0	0	1	0	2	0	1	1	2	4	0	0	0	1	1	0	0	2	1	0	0	0	0	0	2	1	0	1	1	0	0	0	0	2	1
ENSRNA022743645	Scaffold1915	102689	103689	-	1001	0	1	0	1	1	1	0	1	1	2	2	2	2	7	2	3	0	2	2	0	0	0	1	2	3	0	2	1	2	0	2	1	0	2	2
SPU_016726	Scaffold3043	125	1125	+	1001	1	8	6	2	1	4	2	6	13	4	6	3	2	4	2	7	3	4	6	5	5	0	3	6	7	1	3	2	4	4	0	5	6	5	7
SPU_014100	Scaffold3043	28907	29907	+	1001	1	17	13	2	2	4	2	13	9	11	12	2	1	4	5	11	10	13	7	4	9	2	3	2	12	9	6	2	15	5	7	5	6	4	5
SPU_008203	Scaffold1475	8684	9684	-	1001	0	2	0	1	1	0	0	1	0	1	0	0	0	2	0	0	1	3	0	0	0	0	0	1	1	0	0	1	2	0	0	0	0	0	1
SPU_017526	Scaffold1475	23843	24843	+	1001	5	19	20	15	2	9	10	14	12	12	15	9	14	4	8	15	11	19	13	16	12	4	9	16	15	10	9	6	12	13	8	11	10	9	11
SPU_017527	Scaffold1475	37940	38940	+	1001	8	28	22	14	1	10	7	19	25	28	19	9	15	13	15	13	18	30	17	13	16	6	14	13	18	26	11	11	21	18	9	9	8	14	17
SPU_000980	Scaffold1475	97759	98759	-	1001	0	4	8	6	2	2	7	3	0	7	4	1	0	2	2	5	2	8	9	5	3	0	3	1	4	1	2	0	5	0	0	3	3	14	1
SPU_017203	Scaffold1877	30846	31846	+	1001	3	34	16	14	1	3	6	13	13	17	14	6	5	9	1	2	7	17	8	9	28	8	7	7	6	18	14	12	10	6	1	5	13	5	7
SPU_010841	Scaffold1877	42793	43793	+	1001	1	7	1	0	0	2	5	2	3	7	0	1	0	4	1	6	2	1	1	1	0	1	0	3	1	2	2	2	1	1	0	1	1	0	3
SPU_016120	Scaffold1877	91131	92131	-	1001	4	19	11	9	1	4	4	14	14	15	14	4	8	11	8	10	9	17	14	7	8	1	7	4	17	7	10	5	14	9	3	10	8	3	13
SPU_024224	Scaffold1877	90418	91418	+	1001	1	14	9	5	2	5	5	13	12	15	12	6	7	10	10	8	10	12	7	6	5	2	7	7	7	9	8	4	8	8	2	13	10	5	7
SPU_007134	Scaffold1602	48142	49142	+	1001	19	12	14	10	4	6	6	12	5	15	8	2	8	5	4	9	4	14	10	7	11	2	13	6	9	9	5	6	2	20	1	6	3	7	8
SPU_011436	Scaffold1602	57134	58134	+	1001	2	5	4	2	0	0	1	3	1	4	5	4	0	1	2	1	0	8	2	0	3	0	2	0	0	3	1	0	11	2	1	3	2	1	1
SPU_015187	Scaffold1602	83239	84239	-	1001	11	41	44	29	11	28	20	34	43	48	28	23	27	15	22	32	32	52	27	41	26	6	41	36	46	39	33	33	26	23	17	21	27	17	31
SPU_028721	Scaffold1602	87757	88757	-	1001	2	3	3	3	1	0	0	3	4	2	3	1	3	1	4	4	5	4	2	0	1	2	0	7	4	1	2	3	5	3	0	2	2	1	3
SPU_017821	Scaffold1986	88798	89798	-	1001	7	24	16	28	14	18	5	23	30	29	5	6	5	4	7	13	19	12	8	18	12	5	11	8	13	9	9	5	18	1	10	12	3	5	8
SPU_022802	Scaffold1986	90179	91179	-	1001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPU_000038	Scaffold1973	5347	6347	+	1001	1	3	5	4	1	6	1	4	3	0	0	3	0	10	0	0	4	3	1	3	1	0	7	3	1	11	0	7	3	0	2	0	5	3	1
SPU_016722	Scaffold1973	35811	36811	-	1001	2	5	7	0	0	4	0	8	7	7	1	1	0	1	3	1	2	4	4	1	1	0	1	3	2	2	1	2	2	3	0	1	6	4	3
SPU_016721	Scaffold1973	39586	40586	+	1001	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	1	1	0	2	0	0	0	0	0	0	0
SPU_023011	Scaffold1973	92389	93389	+	1001	11	21	15	18	12	14	12	20	31	34	17	8	4	6	10	15	9	9	12	7	19	2	9	11	12	9	12	16	18	6	8	11	6	8	20
SPU_010367	Scaffold2125	1096	2096	-	1001	0	0	2	1	0	0	1	3	0	7	2	0	0	0	0	0	1	7	4	0	1	0	3	1	0	0	0	0	2	0	1	2	0	0	0
SPU_018218	Scaffold2125	8567	9567	+	1001	118	87	21	82	22	77	18	27	63	32	61	41	21	35	38	51	19	62	30	17	56	8	40	20	39	25	24	33	27	90	17	35	29	39	26
SPU_006113	Scaffold2125	20981	21981	+	1001	5	18	25	9	1	5	9	16	18	21	17	5	5	9	5	23	6	25	16	15	11	2	7	10	16	12	15	7	10	11	4	11	9	4	10
SPU_016549	Scaffold2125	73042	74042	-	1001	1	6	2	2	0	1	1	2	3	3	1	1	1	0	2	1	0	3	0	1	0	0	1	1	1	1	0	2	0	1	1	0	1	0	3
SPU_016548	Scaffold2125	91827	92827	-	1001	32	69	72	62	42	50	57	52	75	64	67	33	73	47	50	58	58	95	68	65	50	26	76	64	50	51	80	49	58	63	47	52	69	48	53
SPU_016547	Scaffold2125	103336	104336	-	1001	50	161	103	171	140	155	185	56	146	84	135	52	101	27	94	200	86	210	119	102	101	40	116	115	63	50	74	75	56	126	95	34	109	94	40
SPU_013857	Scaffold2023	43807	44807	-	1001	0	2	4	3	1	2	1	2	2	2	3	4	2	2	1	0	4	4	5	3	1	0	2	2	5	2	2	1	5	0	1	1	0	1	3
SPU_013858	Scaffold2023	44811	45811	+	1001	4	9	4	1	1	1	2	5	6	10	5	4	5	3	3	3	4	7	6	2	1	1	1	2	10	2	5	4	3	3	2	5	0	2	3
SPU_013856	Scaffold2023	67656	68656	-	1001	32	15	19	19	5	6	6	10	16	16	13	6	8	6	7	8	6	17	11	15	8	2	8	7	13	15	7	5	8	14	2	3	14	7	3
SPU_013855	Scaffold2023	80272	81272	-	1001	0	9	7	5	0	0	2	9	8	17	9	4	4	5	8	3	7	5	7	2	4	1	2	7	6	2	5	4	2	6	0	6	4	2	2
SPU_012310	Scaffold2023	90319	91319	-	1001	7	15	18	17	1	7	5	28	21	26	19	8	13	7	14	20	18	10	16	15	15	1	9	10	22	13	12	9	23	11	3	16	14	3	8
SPU_027931	Scaffold2023	93423	94423	-	1001	30	53	41	80	19	27	41	30	38	46	39	13	28	29	24	48	22	32	45	62	36	17	31	39	42	25	59	29	27	49	20	31	34	22	34
SPU_022614	Scaffold2314	51622	52622	-	1001	3	2	4	1	1	14	2	3	2	0	4	1	2	1	0	2	0	2	0	1	1	0	1	0	5	0	3	0	1	2	0	0	0	1	3
SPU_010591	Scaffold2314	79584	80584	-	1001	0	0	2	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0
SPU_023589	Scaffold2314	95433	96433	-	1001	8	15	16	9	6	11	3	7	12	25	12	2	11	6	8	10	2	12	3	6	10	3	8	7	7	13	7	5	11	12	7	4	11	3	5
SPU_016796	Scaffold2314	95433	96433	-	1001	8	15	16	9	6	11	3	7	12	25	12	2	11	6	8	10	2	12	3	6	10	3	8	7	7	13	7	5	11	12	7	4	11	3	5
SPU_023588	Scaffold2314	95433	96433	-	1001	8	15	16	9	6	11	3	7	12	25	12	2	11	6	8	10	2	12	3	6	10	3	8	7	7	13	7	5	11	12	7	4	11	3	5
SPU_015741	Scaffold5052	46013	47013	-	1001	0	7	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	2	2
SPU_015742	Scaffold5052	45806	46806	+	1001	0	7	0	0	0	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	5	4
SPU_015743	Scaffold5052	47872	48872	+	1001	1	3	0	2	0	0	0	0	2	1	2	0	0	1	0	2	0	1	1	0	1	0	0	1	1	0	0	1	0	2	0	0	2	0	0
SPU_015740	Scaffold5052	104686	105686	-	1001	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	1
SPU_015744	Scaffold5052	102926	103926	-	1001	0	0	1	0	0	1	1	0	1	0	4	0	0	1	4	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	2	0	0
SPU_003796	Scaffold3169	69632	70632	+	1001	17	44	33	30	20	27	43	10	42	36	44	32	23	22	20	43	23	41	33	38	35	6	38	23	28	24	24	23	35	42	15	26	17	18	33
SPU_003795	Scaffold3169	81776	82776	-	1001	1	8	6	3	2	1	1	6	7	4	4	4	5	3	4	6	1	4	4	4	5	0	5	3	6	4	6	2	7	6	0	3	3	4	6
SPU_022107	Scaffold2101	59865	60865	-	1001	15	79	54	28	14	42	27	39	60	56	50	33	32	17	31	56	35	67	49	46	31	7	38	55	40	32	33	30	58	40	11	45	36	40	50
SPU_026716	Scaffold2101	66903	67903	+	1001	50	251	197	139	220	344	90	81	173	76	123	109	215	107	136	214	178	368	126	240	83	78	330	103	161	142	261	117	193	202	242	167	228	252	168
SPU_024488	Scaffold2101	79824	80824	+	1001	0	2	1	0	0	0	2	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1
SPU_024489	Scaffold2101	102578	103578	+	1001	2	7	7	5	1	1	2	3	3	5	6	2	0	1	6	2	0	4	6	4	7	0	3	0	4	1	1	1	4	3	0	0	1	1	4
SPU_028416	Scaffold1935	46121	47121	+	1001	1	3	1	1	1	0	1	0	2	1	0	3	0	2	0	0	2	4	1	2	1	0	0	0	1	1	2	0	2	1	0	0	0	0	0
SPU_025435	Scaffold2123	10474	11474	+	1001	0	2	3	0	1	1	1	3	4	2	2	1	0	0	1	5	2	5	5	1	2	0	4	3	5	2	3	1	4	2	1	2	0	2	3
SPU_025437	Scaffold2123	11812	12812	+	1001	5	8	10	8	0	4	2	6	6	11	8	6	2	4	5	6	4	10	4	7	4	3	3	6	2	2	2	2	5	3	1	0	2	2	3
SPU_025436	Scaffold2123	19904	20904	-	1001	1	12	13	3	1	8	2	9	16	13	9	5	8	3	8	9	7	25	9	8	8	6	5	10	14	9	8	7	14	11	2	12	8	8	5
SPU_023931	Scaffold2123	36179	37179	-	1001	19	53	53	40	55	51	35	41	67	43	46	31	30	29	46	62	58	81	44	55	41	19	44	39	73	50	48	32	39	46	31	33	39	32	54
SPU_016912	Scaffold2123	82935	83935	+	1001	9	43	31	23	9	17	14	24	38	21	51	18	14	8	27	25	17	55	55	16	33	8	33	28	27	33	14	27	25	16	5	32	34	12	21
SPU_008743	Scaffold2123	88021	89021	+	1001	6	10	9	6	4	4	5	14	9	12	15	6	7	3	9	11	10	24	6	7	18	3	13	9	10	9	8	6	9	13	2	5	7	4	6
SPU_022352	Scaffold1688	24103	25103	-	1001	0	3	3	0	0	1	1	7	2	5	2	0	1	0	0	3	2	5	5	2	1	0	0	1	4	2	2	2	2	3	2	2	3	0	0
SPU_022353	Scaffold1688	23977	24977	+	1001	0	2	1	0	0	0	1	4	0	3	0	1	1	0	0	3	1	1	2	2	2	0	0	1	3	1	1	2	1	0	0	2	2	0	0
SPU_028302	Scaffold1688	31090	32090	+	1001	2	11	17	9	0	1	4	7	10	9	8	3	4	1	12	6	8	11	11	4	7	1	8	5	10	8	9	3	6	5	4	4	21	5	9
SPU_028303	Scaffold1688	46582	47582	-	1001	3	17	16	10	2	8	7	8	19	23	9	11	14	5	13	12	11	21	14	16	11	1	15	11	24	11	13	11	13	14	4	15	8	11	11
SPU_000950	Scaffold1688	64067	65067	-	1001	31	8	12	5	0	14	12	10	11	8	13	9	5	5	5	10	4	13	13	1	7	0	12	4	18	8	7	5	6	6	3	10	12	6	9
SPU_005747	Scaffold1688	84795	85795	+	1001	4	20	17	14	2	3	6	23	8	19	13	3	4	1	9	14	2	21	14	15	4	4	10	10	15	9	5	12	14	6	0	7	8	5	6
SPU_021095	Scaffold1688	101148	102148	+	1001	4	10	16	4	3	4	9	11	7	14	7	3	6	5	5	10	4	10	4	10	12	1	7	2	12	10	2	7	10	9	0	6	5	7	11
SPU_010577	Scaffold1941	15716	16716	-	1001	2	4	3	5	2	3	2	7	9	4	6	4	4	3	5	8	6	7	5	9	10	1	4	4	6	6	8	4	5	6	2	4	5	4	6
SPU_014503	Scaffold1941	33800	34800	-	1001	0	2	1	4	2	1	0	1	1	0	0	0	1	0	1	1	1	1	1	4	1	0	2	2	0	2	1	2	1	3	0	2	1	0	2
SPU_000896	Scaffold1941	103102	104102	-	1001	3	19	12	4	6	13	8	12	17	21	17	4	16	5	8	14	14	14	8	13	14	3	8	11	15	20	3	12	15	19	3	13	13	5	7
SPU_010719	Scaffold2541	10911	11911	+	1001	0	2	4	2	0	14	1	8	9	4	0	1	0	8	1	6	6	10	6	9	4	5	0	4	2	6	4	2	3	2	0	1	7	5	6
SPU_010720	Scaffold2541	20140	21140	+	1001	0	0	3	1	0	2	0	5	9	2	0	1	0	7	1	0	2	13	2	5	0	0	1	0	1	1	2	0	3	0	0	1	2	2	0
SPU_010721	Scaffold2541	30427	31427	+	1001	0	1	4	0	0	4	0	7	7	1	0	1	1	8	1	4	2	16	2	3	0	0	1	0	2	1	3	1	4	0	1	1	5	5	1
